name,address,phone,kakao_url,latitude,longitude,middle_name,category_num
런던플레인,경기 수원시 팔달구 덕영대로 907,070-8878-3078,http://place.map.kakao.com/2127492247,37.267627531035046,127.000514099788,수원역,1
설빙 수원역점,경기 수원시 팔달구 매산로 7-1,070-7797-9813,http://place.map.kakao.com/26644229,37.26732205651966,127.00230893007162,수원역,1
할리스 수원역점,경기 수원시 팔달구 향교로 6,031-257-3313,http://place.map.kakao.com/23182777,37.2675202946609,127.001790327425,수원역,1
파사드커피 AK백화점 수원점,경기 수원시 팔달구 덕영대로 924,031-780-8112,http://place.map.kakao.com/1544554325,37.2661615372064,126.999891770564,수원역,1
르레브,경기 수원시 팔달구 매산로 15,,http://place.map.kakao.com/680246861,37.2675995577755,127.003156751916,수원역,1
놀숲 수원역점,경기 수원시 팔달구 덕영대로 909,031-242-6588,http://place.map.kakao.com/1196836211,37.2676536601594,127.000721543811,수원역,1
폴바셋 AK플라자수원점,경기 수원시 팔달구 덕영대로 924,031-240-0828,http://place.map.kakao.com/27418084,37.26555243100668,127.00067642852824,수원역,1
스위트룸 수원점,경기 수원시 팔달구 향교로 3-2,070-7620-1819,http://place.map.kakao.com/15802918,37.2676788803921,127.001623474117,수원역,1
셜록홈즈 수원점,경기 수원시 팔달구 매산로 3-1,031-222-8389,http://place.map.kakao.com/27594022,37.2671923136657,127.001907569814,수원역,1
파스쿠찌 수원AK점,경기 수원시 팔달구 덕영대로 924,031-240-1764,http://place.map.kakao.com/17768758,37.26612008824396,127.0005073252042,수원역,1
빽다방 수원역전시장점,경기 수원시 팔달구 덕영대로 931-1,031-252-0330,http://place.map.kakao.com/1033910558,37.26547042650765,127.00165837547672,수원역,1
빽다방 수원역점,경기 수원시 팔달구 향교로 9-1,070-4131-2628,http://place.map.kakao.com/26924586,37.26786808859244,127.00226497754291,수원역,1
공차 수원역로데오점,경기 수원시 팔달구 향교로 16-2,031-256-1027,http://place.map.kakao.com/480959117,37.267985207566,127.003003439283,수원역,1
네임어스,경기 수원시 팔달구 매산로 29,,http://place.map.kakao.com/630961654,37.268114903283,127.004676534351,수원역,1
고양이네생선가게,경기 수원시 팔달구 향교로 29-1,070-8834-4948,http://place.map.kakao.com/15257883,37.2687312303499,127.004288737142,수원역,1
더홀릭 수원역점,경기 수원시 팔달구 향교로 15,,http://place.map.kakao.com/1446431813,37.268118567774536,127.00275428495046,수원역,1
파스쿠찌 수원역로데오점,경기 수원시 팔달구 덕영대로 925,031-256-5957,http://place.map.kakao.com/8174988,37.2660858413266,127.001411490818,수원역,1
빌리엔젤 롯데몰수원점,경기 수원시 권선구 세화로 134,031-8066-1703,http://place.map.kakao.com/27226459,37.2638187974963,126.99731238559,수원역,1
이디야커피 수원ak&점,경기 수원시 팔달구 덕영대로 924,031-240-2110,http://place.map.kakao.com/898548777,37.2666913496206,126.999774520428,수원역,1
공차 AK수원점,경기 수원시 팔달구 덕영대로 924,031-240-0837,http://place.map.kakao.com/23727656,37.2655704517409,127.000694466788,수원역,1
브리오슈도레 수원롯데몰점,경기 수원시 권선구 세화로 134,031-8066-1603,http://place.map.kakao.com/26791986,37.2636818380483,126.997267296337,수원역,1
주커피 수원역점,경기 수원시 팔달구 덕영대로 905,031-244-7501,http://place.map.kakao.com/21879786,37.2678807236447,127.000532140159,수원역,1
메가커피 수원로데오점,경기 수원시 팔달구 매산로 21-11,031-252-8995,http://place.map.kakao.com/1355807195,37.2681726084293,127.003571666377,수원역,1
엔제리너스 수원역T/O점,경기 수원시 팔달구 덕영대로 924,031-240-1708,http://place.map.kakao.com/1338487923,37.2657975163024,127.000094700301,수원역,1
벌툰 수원역점,경기 수원시 팔달구 향교로 2,031-244-6014,http://place.map.kakao.com/1937197272,37.2674013601192,127.001582881455,수원역,1
달콤커피 수원역점,경기 수원시 팔달구 매산로 3,031-244-2298,http://place.map.kakao.com/1115385540,37.2670877918702,127.001966192173,수원역,1
쥬씨 수원역점,경기 수원시 팔달구 덕영대로 923-10,031-246-3313,http://place.map.kakao.com/28628309,37.26591644513,127.001438544927,수원역,1
카페스위트룸,경기 수원시 팔달구 향교로 5,070-7878-6122,http://place.map.kakao.com/485603889,37.2678014186726,127.001853469287,수원역,1
탐앤탐스 수원역점,경기 수원시 팔달구 매산로 1,031-245-1596,http://place.map.kakao.com/12526554,37.26704425614455,127.00179666337934,수원역,1
왕가탕후루,경기 수원시 팔달구 덕영대로 913-1,0507-1348-0192,http://place.map.kakao.com/567970011,37.2672824234181,127.001521999005,수원역,1
아마스빈 수원역점,경기 수원시 팔달구 매산로 19,031-247-7397,http://place.map.kakao.com/499811018,37.26764279696557,127.00353894640362,수원역,1
폴바셋 롯데몰수원점,경기 수원시 권선구 세화로 134,031-8066-1760,http://place.map.kakao.com/26476917,37.2640386514808,126.997298849477,수원역,1
릴리펏 롯데백화점 수원점,경기 수원시 권선구 세화로 134,031-8066-0770,http://place.map.kakao.com/291466335,37.2643846700747,126.998286407521,수원역,1
리멤버 수원점,경기 수원시 팔달구 향교로 22,031-247-4499,http://place.map.kakao.com/475592733,37.2681257577486,127.003454412562,수원역,1
히어로보드게임카페 수원점,경기 수원시 팔달구 향교로 29,031-252-1203,http://place.map.kakao.com/462568989,37.268680776694,127.004157952688,수원역,1
컴포즈커피 수원역점,경기 수원시 팔달구 덕영대로 929,031-258-4800,http://place.map.kakao.com/122138325,37.2656767667236,127.001538877432,수원역,1
도쿄빙수 수원AK점,경기 수원시 팔달구 덕영대로 924,1661-1114,http://place.map.kakao.com/128014947,37.2655416186549,127.000649371294,수원역,1
팔공티 수원역점,경기 수원시 팔달구 덕영대로 923-1,031-247-4548,http://place.map.kakao.com/853060251,37.26626244340539,127.00157947544216,수원역,1
카페미뇽 수원역점,경기 수원시 팔달구 매산로 6,,http://place.map.kakao.com/1771615828,37.2668066628519,127.002193919579,수원역,1
커피빈 수원AK플라자점,경기 수원시 팔달구 덕영대로 924,031-240-2246,http://place.map.kakao.com/1576815454,37.2673076621357,126.999765499334,수원역,1
스타벅스 수원세류역DT점,경기 수원시 권선구 경수대로 185,1522-3232,http://place.map.kakao.com/50582480,37.2437531315097,127.01723832282735,세류역,1
요거프레소 세류역점,경기 수원시 권선구 정조로388번길 3,031-221-8805,http://place.map.kakao.com/14875459,37.2441895694229,127.014782552875,세류역,1
늘벗,경기 수원시 권선구 정조로 385,,http://place.map.kakao.com/1812340011,37.243965257485,127.014390292449,세류역,1
여백,경기 화성시 병점3로 45,070-8064-6047,http://place.map.kakao.com/1624497911,37.2085857106834,127.038266067605,병점역,1
카페커피캣,경기 화성시 떡전골로 96-4,031-308-0280,http://place.map.kakao.com/897838730,37.2069974681305,127.034313471412,병점역,1
투썸플레이스 병점역점,경기 화성시 떡전골로 98,031-222-6954,http://place.map.kakao.com/1257832353,37.20721111713935,127.03396660233115,병점역,1
메가커피 병점역점,경기 화성시 떡전골로 96-4,,http://place.map.kakao.com/2075678091,37.2069867179759,127.034097176809,병점역,1
이디야커피 병점역점,경기 화성시 경기대로 1036,031-233-2609,http://place.map.kakao.com/18294067,37.20821815631734,127.03511723810117,병점역,1
라떼떼커피 병점역점,경기 화성시 병점3로 1,031-373-4943,http://place.map.kakao.com/21247587,37.2076067466112,127.033727957776,병점역,1
잠백이샐러드,경기 화성시 떡전골로 72-3,,http://place.map.kakao.com/1272888610,37.2052889456979,127.034758785488,병점역,1
카페하루,경기 화성시 떡전골로 60,070-4300-4850,http://place.map.kakao.com/1871731285,37.2046070865992,127.03695396997,병점역,1
커피베이 화성병점점,경기 화성시 떡전골로 96-4,031-222-3682,http://place.map.kakao.com/20434006,37.20710376924476,127.0343923752956,병점역,1
코나헤이븐,경기 화성시 경기대로 1044,,http://place.map.kakao.com/989621385,37.2088463320941,127.034629738808,병점역,1
공차 홈플러스병점점,경기 화성시 경기대로 985,,http://place.map.kakao.com/27543328,37.2037997956484,127.036790239437,병점역,1
날날북스,경기 화성시 떡전골로 104-7,,http://place.map.kakao.com/977176685,37.2080607371915,127.034212565576,병점역,1
미래커피방,경기 화성시 경기대로 1035,031-233-3563,http://place.map.kakao.com/21255681,37.2080317679583,127.034678933673,병점역,1
카페나인빌,경기 화성시 떡전골로 97,,http://place.map.kakao.com/815491015,37.2068824911272,127.033056236991,병점역,1
보드게임하트,경기 화성시 경기대로 1025-5,,http://place.map.kakao.com/1615604846,37.2068637998176,127.035376833703,병점역,1
패스트카페,경기 화성시 경기대로 1011,,http://place.map.kakao.com/467353769,37.2058147199968,127.0362257187,병점역,1
상상샘 가드닝 키즈카페,경기 화성시 경기대로 985,070-7537-1759,http://place.map.kakao.com/2118741505,37.20374934937,127.036749662358,병점역,1
예스다방,경기 화성시 경기대로 1037,,http://place.map.kakao.com/21481320,37.20816214456671,127.03455557667763,병점역,1
커피하루,경기 화성시 병점서로 66,031-234-5948,http://place.map.kakao.com/553964673,37.2080125490768,127.038554168412,병점역,1
커피크레마,경기 화성시 병점3로 27,,http://place.map.kakao.com/1612929616,37.208090653159,127.036619963964,병점역,1
이디야커피 병점홈플러스점,경기 화성시 경기대로 985,031-898-6507,http://place.map.kakao.com/182854131,37.2037457437674,127.036754166454,병점역,1
커피향기,경기 화성시 떡전골로 72-3,031-378-3890(팩스),http://place.map.kakao.com/24661344,37.2053142054883,127.034655160527,병점역,1
카페카롱,경기 화성시 경기대로1046번길 15,070-8835-5968,http://place.map.kakao.com/1580270001,37.2096434846193,127.035565138364,병점역,1
날날북스카페,경기 화성시 떡전골로 104-7,,http://place.map.kakao.com/1422389399,37.20804001823336,127.03419453182781,병점역,1
카페코나,경기 화성시 경기대로 1044,,http://place.map.kakao.com/2119495934,37.2088175280769,127.034528337382,병점역,1
더데이룸,경기 화성시 병점3로 37,,http://place.map.kakao.com/1911023724,37.2082795885212,127.037531416615,병점역,1
카페알데아,경기 화성시 떡전골로 97,,http://place.map.kakao.com/387152628,37.2068103566348,127.033236446556,병점역,1
쿠커피,경기 화성시 경기대로 1025-5,,http://place.map.kakao.com/1014227799,37.2069304367848,127.0355131723,병점역,1
더카페 병점홈플러스점,경기 화성시 경기대로 985,070-8623-3028,http://place.map.kakao.com/552947574,37.2037457437674,127.036754166454,병점역,1
화성시니어클럽 커피앤 화성동부출장소점,경기 화성시 병점3로 23,,http://place.map.kakao.com/23578861,37.2087522363538,127.035927464456,병점역,1
투썸플레이스 서동탄역점,경기 화성시 남여울3길 3,031-613-5366,http://place.map.kakao.com/19337435,37.19911615151728,127.05331664309507,서동탄역,1
섬웨어커피,경기 화성시 남여울1길 26-6,070-4187-0628,http://place.map.kakao.com/1877290598,37.1982262902473,127.050394190703,서동탄역,1
카페제이,경기 화성시 남여울1길 26-14,031-8003-4091,http://place.map.kakao.com/1424103059,37.1978767700959,127.050186705628,서동탄역,1
지그라피,경기 화성시 남여울2길 9-8,031-8058-0998,http://place.map.kakao.com/1895062258,37.1983836865202,127.053115632125,서동탄역,1
스윗콤마,경기 화성시 남여울2길 27,,http://place.map.kakao.com/383696437,37.1974040072035,127.05161012002,서동탄역,1
굼굼,경기 화성시 10용사로 316,,http://place.map.kakao.com/1444790939,37.1992489912812,127.052453918736,서동탄역,1
커피에반하다 화성여울점,경기 화성시 남여울2길 15,,http://place.map.kakao.com/582346006,37.1979298215485,127.052520588468,서동탄역,1
스코밍,경기 화성시 여울로1길 6,,http://place.map.kakao.com/1282445691,37.2000201152385,127.052850947015,서동탄역,1
스위트로즈,경기 화성시 남여울1길 26-3,,http://place.map.kakao.com/2049813076,37.1980882696499,127.050768056035,서동탄역,1
온데이커피,경기 화성시 남여울2길 17-14,,http://place.map.kakao.com/2137423588,37.1973188403406,127.052673350888,서동탄역,1
스코밍베이크하우스,경기 화성시 여울로1길 6,,http://place.map.kakao.com/1171513515,37.2000201152385,127.052850947015,서동탄역,1
투썸플레이스 오산세마역점,경기 오산시 세마역로41번길 58,031-377-2406,http://place.map.kakao.com/536884253,37.1874746261277,127.041913373113,세마역,1
알리스,경기 오산시 세마역로19번길 39,031-372-2012,http://place.map.kakao.com/26345329,37.1840358417313,127.042925024114,세마역,1
카페별이총총,경기 오산시 세마역로19번길 34,,http://place.map.kakao.com/1733882395,37.1836753021321,127.043249154943,세마역,1
누군가에게,경기 오산시 수목원로 606,070-7786-2305,http://place.map.kakao.com/660397595,37.18593102398445,127.04218618576301,세마역,1
카페글렌 오산세마점,경기 오산시 세마역로 95,031-377-5170,http://place.map.kakao.com/1418335617,37.18713580604071,127.04198075871386,세마역,1
토프레소 오산세교점,경기 오산시 세마역로19번길 50,031-374-3288,http://place.map.kakao.com/25590157,37.18417867336699,127.04411208831677,세마역,1
포레스티,경기 오산시 수목원로 618,,http://place.map.kakao.com/1489382596,37.1867791964088,127.041390427911,세마역,1
달리는커피 세마역점,경기 오산시 독산성로 425,,http://place.map.kakao.com/298188378,37.1887506811305,127.04145006825,세마역,1
커피앤드,경기 오산시 수목원로 610,,http://place.map.kakao.com/568702220,37.1863004916901,127.042086159316,세마역,1
만랩커피 오산세교점,경기 오산시 독산성로 425,070-7585-8359,http://place.map.kakao.com/730295239,37.18875068113049,127.0414500682497,세마역,1
카페지안,경기 오산시 세마역로19번길 37-8,031-372-0027,http://place.map.kakao.com/2051703777,37.1835777234266,127.043968716351,세마역,1
오색청,경기 오산시 세마역로41번길 5,031-373-6552,http://place.map.kakao.com/501570198,37.1836975050186,127.044126448609,세마역,1
만랩커피오신세교점,경기 오산시 독산성로 425,,http://place.map.kakao.com/911198435,37.1887506811305,127.04145006825,세마역,1
이원갤러리카페,경기 오산시 세마역로 37,,http://place.map.kakao.com/802653210,37.1832316444792,127.044167845378,세마역,1
그레이스그래니,경기 오산시 오산대역로132번길 36,031-378-0606,http://place.map.kakao.com/584665463,37.16924221422707,127.05978786708684,오산대역,1
가비당,경기 오산시 내삼미로80번길 19-1,,http://place.map.kakao.com/168263717,37.1686414199084,127.067768052854,오산대역,1
블랙울프 물향기수목원점,경기 오산시 오산대역로132번길 45,031-378-0085,http://place.map.kakao.com/1933884849,37.16972044978647,127.06023299627495,오산대역,1
트리플 투,경기 오산시 청학로 222,031-373-6114,http://place.map.kakao.com/1594506214,37.168362507475365,127.06207620066107,오산대역,1
할리스 오산대역DT점,경기 오산시 경기대로 491,031-372-9750,http://place.map.kakao.com/1199633742,37.16642047632686,127.06424310829226,오산대역,1
데일리오아시스 오산세교점,경기 오산시 내삼미로80번길 12-13,031-548-4466,http://place.map.kakao.com/585123182,37.1685444136822,127.067227515983,오산대역,1
함께냥 오산본점,경기 오산시 내삼미로80번길 14,010-6221-2296,http://place.map.kakao.com/782855394,37.1690597691762,127.067313544366,오산대역,1
리프패럿앵무새카페 오산점,경기 오산시 내삼미로 83,,http://place.map.kakao.com/844268075,37.1696479999244,127.065994447552,오산대역,1
할리스 오산수청점,경기 오산시 내삼미로79번길 46,031-377-5823,http://place.map.kakao.com/1904105794,37.1704196880195,127.065301523655,오산대역,1
매드인커피,경기 오산시 내삼미로 85,031-374-4785,http://place.map.kakao.com/258492115,37.1697913586305,127.06583130851998,오산대역,1
놀숲 오산세교점,경기 오산시 내삼미로79번길 31,031-373-9524,http://place.map.kakao.com/58789706,37.1706976326706,127.064536103236,오산대역,1
정글비 오산수청점,경기 오산시 오산대역로 214,031-376-6090,http://place.map.kakao.com/2128508264,37.1708377058737,127.065432496118,오산대역,1
메가커피 오산수청점,경기 오산시 내삼미로 93,031-375-1811,http://place.map.kakao.com/1470487911,37.17061759182597,127.06589507950449,오산대역,1
빽다방 오산세교삼미점,경기 오산시 오산대역로 210,031-375-8452,http://place.map.kakao.com/1229093232,37.170843339043536,127.0650203951704,오산대역,1
이디야커피 오산수청점,경기 오산시 내삼미로79번길 31,031-377-9946,http://place.map.kakao.com/609413158,37.1708155579712,127.06474338232083,오산대역,1
카페시스,경기 오산시 수청로8번길 9-5,,http://place.map.kakao.com/2051323253,37.1713598340558,127.059514796359,오산대역,1
그래요커피 오산대역점,경기 오산시 내삼미로79번길 34,,http://place.map.kakao.com/740594817,37.1703406867754,127.064770000343,오산대역,1
컴포즈커피 오산대역점,경기 오산시 내삼미로79번길 12,031-373-4468,http://place.map.kakao.com/1380278646,37.1694827853843,127.064944916659,오산대역,1
카페너나들이,경기 오산시 내삼미로80번길 6,,http://place.map.kakao.com/187010655,37.16935553492804,127.0669264798799,오산대역,1
덕,경기 오산시 내삼미로80번길 12-6,031-831-8846,http://place.map.kakao.com/610947389,37.1691249408207,127.066791162931,오산대역,1
아넬로,경기 오산시 내삼미로80번길 12-3,031-372-4755,http://place.map.kakao.com/21562833,37.1691499999294,127.067092938783,오산대역,1
카페지안,경기 오산시 오산대역로132번길 27-1,,http://place.map.kakao.com/1142794647,37.1690949730672,127.058723731894,오산대역,1
소소한 커피&마카롱,경기 오산시 내삼미로 83,010-9102-7412,http://place.map.kakao.com/748960870,37.1696047442214,127.066003417568,오산대역,1
3:15곰차카페,경기 오산시 내삼미로79번길 31,,http://place.map.kakao.com/1146723656,37.17070575198294,127.06451809461883,오산대역,1
카페608,경기 오산시 청학로 264,031-373-3706,http://place.map.kakao.com/1867469346,37.1718908722647,127.060668224262,오산대역,1
한잔,경기 오산시 내삼미로79번길 46,,http://place.map.kakao.com/188272701,37.1701566057539,127.065254006875,오산대역,1
오로미아카페로스터스,경기 오산시 오산대역로132번길 35,070-8899-8283,http://place.map.kakao.com/873474590,37.1693955071681,127.059562797713,오산대역,1
더앨리,경기 오산시 삼미로 34,070-7503-1225,http://place.map.kakao.com/1925333281,37.17345889980391,127.06373898383096,오산대역,1
카페 제이아이비,경기 오산시 내삼미로80번길 11-2,010-6701-0430,http://place.map.kakao.com/111838769,37.1692253814115,127.067633460526,오산대역,1
루나디저트,경기 오산시 내삼미로80번길 8,,http://place.map.kakao.com/208980999,37.169391482937,127.067093152269,오산대역,1
라라힐링까페,경기 오산시 내삼미로80번길 11-4,,http://place.map.kakao.com/621676073,37.1692639903441,127.067872196057,오산대역,1
더펀즈만들기&슬라임 오산점,경기 오산시 오산대역로 214,031-375-9612,http://place.map.kakao.com/691890050,37.1709096520494,127.065682524187,오산대역,1
위드H,경기 오산시 오산대역로132번길 19-1,,http://place.map.kakao.com/1458067707,37.1689268866186,127.05788815157,오산대역,1
티하우스 운정,경기 오산시 내삼미로79번길 11,031-225-3678,http://place.map.kakao.com/904688287,37.1690862280486,127.065113469215,오산대역,1
기쁨카페숲,경기 오산시 수청로8번길 53,,http://place.map.kakao.com/306792072,37.1721557062251,127.059035748102,오산대역,1
유캔두잇 오산대역점,경기 오산시 내삼미로79번길 19,031-375-9717,http://place.map.kakao.com/251342918,37.1694650763571,127.064372918041,오산대역,1
슬로우커피,경기 오산시 오산대역로132번길 20,,http://place.map.kakao.com/2130331412,37.1686610695302,127.057899208214,오산대역,1
레토리카,경기 오산시 성호대로 56,,http://place.map.kakao.com/111977311,37.14883803724373,127.06764344204365,오산역,1
자뎅플로리,경기 오산시 오산천로158번길 25,010-2658-5825,http://place.map.kakao.com/1708527254,37.1486819386301,127.066430984969,오산역,1
앤드커피 오산점,경기 오산시 역광장로 54,031-373-0280,http://place.map.kakao.com/635985501,37.1451985735282,127.06778877897,오산역,1
카페그라시아,경기 오산시 대원로 8-5,031-373-2015,http://place.map.kakao.com/26491809,37.1461752962796,127.069391388483,오산역,1
그녀의커피잔,경기 오산시 대원로 8-8,031-377-7419,http://place.map.kakao.com/15267891,37.14608889460908,127.06922021758042,오산역,1
그레이숲,경기 오산시 오산로190번길 1,031-376-6666,http://place.map.kakao.com/462515537,37.1440022999083,127.068772588763,오산역,1
할리스 오산문화의거리점,경기 오산시 원동로7번길 35,031-378-5503,http://place.map.kakao.com/17265847,37.1455555514167,127.069075655105,오산역,1
메가커피 오산로데오점,경기 오산시 오산로212번길 5,,http://place.map.kakao.com/484323653,37.1458871492022,127.069062449437,오산역,1
빽다방 오산역점,경기 오산시 대원로 14,070-8264-0927,http://place.map.kakao.com/26808581,37.1461073461198,127.07002166538663,오산역,1
퍼센트,경기 오산시 오산로 164,031-374-2505,http://place.map.kakao.com/1865927680,37.1414683411444,127.069076440717,오산역,1
오산커피,경기 오산시 오산로198번길 20,,http://place.map.kakao.com/74006846,37.1444158064825,127.070443324242,오산역,1
우리집룸카페,경기 오산시 원동로37번길 32,,http://place.map.kakao.com/1034227126,37.1450967553133,127.070867177711,오산역,1
우주라이크커피 오산역점,경기 오산시 오산로 214,031-374-5005,http://place.map.kakao.com/1172517837,37.1459630553531,127.068688818195,오산역,1
루밍아이리스,경기 오산시 오산로212번길 9,070-4229-9102,http://place.map.kakao.com/27444457,37.1459878495385,127.069436241379,오산역,1
쥬씨 오산역점,경기 오산시 오산로212번길 15,0504-831-8404,http://place.map.kakao.com/1054484287,37.1458838827012,127.070022584985,오산역,1
컴포즈커피 오산역점,경기 오산시 대원로 13-1,,http://place.map.kakao.com/563275370,37.1465461886572,127.069977045475,오산역,1
멜로망스,경기 오산시 원동로37번길 17,031-373-1002,http://place.map.kakao.com/912980074,37.1438168149385,127.071590851566,오산역,1
1992,경기 오산시 원동로37번길 35-8,010-8295-6643,http://place.map.kakao.com/1439840594,37.1452233588071,127.07010189312,오산역,1
금커피별빙수 오산원동점,경기 오산시 오산로 206,,http://place.map.kakao.com/992701627,37.1451989516113,127.068697131948,오산역,1
이효리커피,경기 오산시 오산로 235,,http://place.map.kakao.com/1462361953,37.1479907708796,127.068115453405,오산역,1
포트커피 오산점,경기 오산시 원동로37번길 38,,http://place.map.kakao.com/25588858,37.1453564190001,127.070601779743,오산역,1
노리노리,경기 오산시 원동로37번길 27,,http://place.map.kakao.com/1202117061,37.144588546902,127.070884712899,오산역,1
영다방,경기 오산시 시장길 3,,http://place.map.kakao.com/21499745,37.1492572130611,127.068889912168,오산역,1
휙,경기 오산시 대원로 32,,http://place.map.kakao.com/284294150,37.1462674352026,127.072025394653,오산역,1
레이커스커피,경기 오산시 대원로15번길 20,,http://place.map.kakao.com/503395737,37.1480733230158,127.070250856017,오산역,1
쥬스&쌀핫도그 오산로데오점,경기 오산시 오산로212번길 6,,http://place.map.kakao.com/1346494566,37.1456457412496,127.068931660517,오산역,1
코레일유통 오산역커피점,경기 오산시 역광장로 59,,http://place.map.kakao.com/21514521,37.145491960595,127.066833409614,오산역,1
슈가마켓,경기 오산시 오산로 204,,http://place.map.kakao.com/34604458,37.1449826738026,127.068737457538,오산역,1
소통카페,경기 오산시 대원로 7,,http://place.map.kakao.com/27234196,37.1467772540305,127.069306391667,오산역,1
차얌 오산역점,경기 오산시 오산로212번길 15,,http://place.map.kakao.com/315260645,37.1459154842348,127.069913430677,오산역,1
멘토사주타로,경기 오산시 오산로 209,,http://place.map.kakao.com/582551861,37.1453614671912,127.068134481789,오산역,1
커피나무정원,경기 오산시 원동로 6,,http://place.map.kakao.com/79848404,37.14215965672,127.070265646774,오산역,1
카페아로마,경기 오산시 대원로 7,,http://place.map.kakao.com/13601115,37.1467015676742,127.069301820148,오산역,1
커피콩콩,경기 오산시 오산로212번길 6,031-377-9531,http://place.map.kakao.com/16006272,37.145652978518,127.068882140747,오산역,1
매리골드포슬린,경기 오산시 오산로 250-1,070-8763-0202,http://place.map.kakao.com/1536394054,37.1494086315708,127.0686648061,오산역,1
카페라라,경기 오산시 성호대로 55-2,,http://place.map.kakao.com/1096946939,37.1491676168073,127.068007320759,오산역,1
꽃잎하나,경기 평택시 진위면 하북1길 6-10,031-666-1100,http://place.map.kakao.com/754758493,37.10973949348378,127.06373729740874,진위역,1
하북다방,경기 평택시 진위면 진위서로 5,,http://place.map.kakao.com/21389639,37.1095700036141,127.063903664903,진위역,1
투썸플레이스 송탄렉스빌점,경기 평택시 송탄로 385,031-662-7400,http://place.map.kakao.com/409634570,37.077862868037954,127.05755906623668,송탄역,1
세라프커피,경기 평택시 탄현로 258,031-664-5688,http://place.map.kakao.com/1215666103,37.0754418013782,127.055436316015,송탄역,1
구스따레,경기 평택시 국제로 106,070-8615-1095,http://place.map.kakao.com/1440423347,37.07746448461768,127.04984182913147,송탄역,1
루덴스커피로스터스,경기 평택시 탄현로 257-4,,http://place.map.kakao.com/32564469,37.0755717607426,127.054995582338,송탄역,1
그림한잔,경기 평택시 지산1로 17-4,010-7900-0313,http://place.map.kakao.com/1610371328,37.0768606357592,127.05805537344,송탄역,1
할리스 평택지산점,경기 평택시 지산로 10,031-8029-9005,http://place.map.kakao.com/1174973321,37.0788368186561,127.055897628659,송탄역,1
개스타그램,경기 평택시 신장로 3,031-664-0420,http://place.map.kakao.com/737060667,37.0790177043942,127.054453758562,송탄역,1
포레스트,경기 평택시 송탄2로19번길 44,,http://place.map.kakao.com/278532856,37.0733000355088,127.05716653068,송탄역,1
더하리오,경기 평택시 탄현로 236,,http://place.map.kakao.com/22758081,37.0734954446138,127.055529359812,송탄역,1
은하수쉼터,경기 평택시 송탄공원로 66-1,031-665-8984,http://place.map.kakao.com/1118221912,37.0745112538819,127.056794090528,송탄역,1
비너스다방,경기 평택시 송탄1로 30,,http://place.map.kakao.com/19722690,37.0757232882345,127.05467631554,송탄역,1
CC하우스,경기 평택시 탄현로 270-1,031-666-2020,http://place.map.kakao.com/1314345221,37.0767068915939,127.055464226887,송탄역,1
커피에반하다 송탄역점,경기 평택시 탄현로 261,031-662-6700,http://place.map.kakao.com/1022349131,37.0760357676605,127.055091505791,송탄역,1
희다방,경기 평택시 탄현로 234,,http://place.map.kakao.com/21390053,37.0733837370927,127.055475300939,송탄역,1
컴포즈커피 평택송탄역점,경기 평택시 송탄공원로 53,,http://place.map.kakao.com/1540763012,37.0747336480775,127.05524687617779,송탄역,1
콜다방,경기 평택시 신서로 56,031-668-6220,http://place.map.kakao.com/293125835,37.0726966876074,127.050388598747,송탄역,1
조그만카페,경기 평택시 송탄2로 66-4,070-8808-5445,http://place.map.kakao.com/1894249458,37.07392822256844,127.05872336235718,송탄역,1
키즈,경기 평택시 탄현1로 175,,http://place.map.kakao.com/1008365037,37.0756265059849,127.053506700775,송탄역,1
하릴업시,경기 평택시 탄현1로 205,,http://place.map.kakao.com/1415330672,37.0783188918212,127.053535583141,송탄역,1
706커피,경기 평택시 신장로 16,,http://place.map.kakao.com/370538781,37.0793103634624,127.05287950382,송탄역,1
카페라비,경기 평택시 송탄공원로 94,070-5135-0607,http://place.map.kakao.com/558941165,37.075584744509506,127.05981883869187,송탄역,1
MJ스토어 송탄2호점,경기 평택시 지산로20번길 42,010-3785-7820,http://place.map.kakao.com/1515262596,37.077122465858,127.056983843711,송탄역,1
카페늘여기,경기 평택시 송탄공원로 94,,http://place.map.kakao.com/174993257,37.0755730356982,127.059808708437,송탄역,1
마파이카페,경기 평택시 신장로 29,070-4063-7978,http://place.map.kakao.com/1788277739,37.0790731218452,127.051421839732,송탄역,1
이엘34,경기 평택시 지산로 17,031-666-0005,http://place.map.kakao.com/20057209,37.0793156806088,127.056964117348,송탄역,1
노바디,경기 평택시 송탄로 388,,http://place.map.kakao.com/263178325,37.0781293248917,127.058092327919,송탄역,1
엔제리너스 지제역사점,경기 평택시 지제로 21,031-617-9230,http://place.map.kakao.com/1600663486,37.0188142505323,127.069828273163,지제역,1
크리밍카페,경기 평택시 고덕면 고덕갈평7길 80,,http://place.map.kakao.com/2009054360,37.05922044971793,127.05201557199891,서정리역,1
메가커피 서정리역점,경기 평택시 정암로 3,,http://place.map.kakao.com/621305337,37.0572335676129,127.054064923003,서정리역,1
쵸스카페,경기 평택시 서정역로 21,031-616-2722,http://place.map.kakao.com/1109103620,37.05605792862388,127.0554491943867,서정리역,1
카페서정,경기 평택시 서두물로35번길 49,,http://place.map.kakao.com/84690168,37.0588116105243,127.055446700928,서정리역,1
